song_id	title	work_title	subtitle	lyricist_raw	lyricist_norm	composer_raw	composer_norm	artist	song_type	brand_id	parent_song_id	is_version	interface_key	jasrac_code	jasrac_title	match_status	note
ml_thank_youy0c1e_remix	Thank You!(y0c1e Remix)	Thank You!	y0c1e Remix	BNSI(モモキエイジ)	モモキエイジ	BNSI(佐藤貴文)	佐藤貴文	765 MILLIONSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、伴田路子、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_thank_you	1	imasdb-6ec4854e16c7			unmatched	
ml_thank_youチバニャン_remix	Thank You!(チバニャン Remix)	Thank You!	チバニャン Remix	BNSI(モモキエイジ)	モモキエイジ	BNSI(佐藤貴文)	佐藤貴文	765 MILLIONSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、伴田路子、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_thank_you	1	imasdb-9d982f025f05			unmatched	
ml_to	To...	To...		KOH	KOH	KOH	KOH	馬場このみ	solo	ml			imasdb-1897b2250be5			unmatched	
ml_tomorrow_program	Tomorrow Program	Tomorrow Program		松井洋平	松井洋平	光増ハジメ	光増ハジメ	トゥインクルリズム(中谷育、七尾百合子、松田亜利沙)	unit	ml			imasdb-74f9174277db			unmatched	
ml_understand_understand	Understand? Understand!	Understand? Understand!		真崎エリカ	真崎エリカ	桑原聖(Arte Refact)	桑原聖(Arte Refact)	高坂海美	solo	ml			imasdb-94a4fb889ba8			unmatched	
ml_union	UNION!!	UNION!!		藤本記子(Nostalgic Orchestra)	藤本記子(Nostalgic Orchestra)	堀江晶太	堀江晶太	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也、白石紬、桜守歌織	all	ml			imasdb-d82ccfd57f51			unmatched	
ml_union北上麗花ver	UNION!! (北上麗花 Ver.)	UNION!!	北上麗花 Ver.					北上麗花	solo	ml		1	imasdb-f6a01c49440c			unmatched	
ml_union天海春香ver	UNION!! (天海春香 Ver.)	UNION!!	天海春香 Ver.					天海春香	solo	ml		1	imasdb-6d7567e4401a			unmatched	
ml_union如月千早ver	UNION!! (如月千早 Ver.)	UNION!!	如月千早 Ver.					如月千早	solo	ml		1	imasdb-bedae94b4a84			unmatched	
ml_union望月杏奈ver	UNION!! (望月杏奈 Ver.)	UNION!!	望月杏奈 Ver.					望月杏奈	solo	ml		1	imasdb-bf169d9afb05			unmatched	
ml_union桜守歌織ver	UNION!! (桜守歌織 Ver.)	UNION!!	桜守歌織 Ver.					桜守歌織	solo	ml		1	imasdb-09345c5398f6			unmatched	
ml_union白石紬ver	UNION!! (白石 紬 Ver.)	UNION!!	白石 紬 Ver.					白石紬	solo	ml		1	imasdb-f5665dae4a16			unmatched	
ml_union真壁瑞希ver	UNION!! (真壁瑞希 Ver.)	UNION!!	真壁瑞希 Ver.					真壁瑞希	solo	ml		1	imasdb-df5250f0c085			unmatched	
ml_union馬場このみver	UNION!! (馬場このみ Ver.)	UNION!!	馬場このみ Ver.					馬場このみ	solo	ml		1	imasdb-b54834d3bc36			unmatched	
ml_union高山紗代子ver	UNION!! (高山紗代子 Ver.)	UNION!!	高山紗代子 Ver.					高山紗代子	solo	ml		1	imasdb-6d4e440600ba			unmatched	
ml_unknown_boxの開き方	Unknown Boxの開き方	Unknown Boxの開き方		Cocoro.(Dream Monster)	Cocoro.(Dream Monster)	本田正樹(Dream Monster)	本田正樹(Dream Monster)	MILLIONSTARS Team6th(徳川まつり、エミリー スチュアート、木下ひなた、島原エレナ、永吉昴)	all	ml			imasdb-c1bdc450cda6			unmatched	
ml_unmei_ライブ_-mr_remix-	U・N・M・E・I ライブ -MR remix-	U・N・M・E・I ライブ	MR remix	伊福部崇	伊福部崇	増谷賢	増谷賢	春日未来、最上静香、箱崎星梨花	unit	ml	765as_unmei_ライブ	1	imasdb-3a9c15a061da			unmatched	
ml_up10sionpleeeeeeeeease	Up!10sion♪Pleeeeeeeeease!	Up!10sion♪Pleeeeeeeeease!		松井洋平	松井洋平	AstroNoteS	AstroNoteS	松田亜利沙	solo	ml			imasdb-2bc50387aab4			unmatched	
ml_up10sionpleeeeeeeeeasegetty_remix	Up!10sion♪Pleeeeeeeeease!(Getty Remix)	Up!10sion♪Pleeeeeeeeease!	Getty Remix	松井洋平	松井洋平	AstroNoteS	AstroNoteS	松田亜利沙	solo	ml	ml_up10sionpleeeeeeeeease	1	imasdb-af52e8bb79ed			unmatched	
ml_upper_dog	Upper Dog	Upper Dog		鈴木裕明	鈴木裕明	鈴木裕明	鈴木裕明	箱崎星梨花、天空橋朋花、野々原茜、馬場このみ	unit	ml			imasdb-a8c9620460ab			unmatched	
ml_vacation_vs_summer_ナツとヤスミのアンビバレント	Vacation VS Summer 〜ナツとヤスミのアンビバレント!〜	Vacation VS Summer 〜ナツとヤスミのアンビバレント!〜		松井洋平	松井洋平	REDALiCE	REDALiCE	徳川まつり、大神環、白石紬、福田のり子、三浦あずさ	unit	ml			imasdb-e4e28576b53f			unmatched	
ml_vivaアクアリズム	VIVA☆アクアリズム	VIVA☆アクアリズム		宮崎まゆ	宮崎まゆ	宮崎まゆ	宮崎まゆ	ダイヤモンドダイバー◇(高槻やよい、天海春香、我那覇響)	unit	ml			imasdb-d15c006aa4c9			unmatched	
ml_vivid_color	vivid color	vivid color		KOH	KOH	KOH	KOH	高山紗代子	solo	ml			imasdb-7c09b525efa5			unmatched	
ml_vivid_color_yukiyanagi_remix	vivid color (yukiyanagi Remix)	vivid color	yukiyanagi Remix	KOH	KOH	KOH	KOH	高山紗代子	solo	ml	ml_vivid_color	1	imasdb-9f18b0e487f3			unmatched	
ml_vivid_イマジネーション	VIVID イマジネーション	VIVID イマジネーション		真崎エリカ	真崎エリカ	桑原聖(Arte Refact)	桑原聖(Arte Refact)	望月杏奈	solo	ml			imasdb-bfbcb14b8215			unmatched	
ml_vivid_イマジネーション_teddyloid_remix	VIVID イマジネーション (TeddyLoid Remix)	VIVID イマジネーション	TeddyLoid Remix	真崎エリカ	真崎エリカ	桑原聖(Arte Refact)	桑原聖(Arte Refact)	望月杏奈	solo	ml	ml_vivid_イマジネーション	1	imasdb-3326bc4d2528			unmatched	
ml_walking_on_the_square	Walking on the Square	Walking on the Square		松井洋平	松井洋平	藤原彩豊	藤原彩豊	宮尾美也	solo	ml			imasdb-c6c6df9d9f2b			unmatched	
ml_we_are_one	WE ARE ONE!!	WE ARE ONE!!		藤本記子 (Nostalgic Orchestra)	藤本記子 (Nostalgic Orchestra)	藤本記子 (Nostalgic Orchestra)	藤本記子 (Nostalgic Orchestra)	福田のり子	solo	ml			imasdb-9f9cd12eacc6			unmatched	
ml_welcome	Welcome!!	Welcome!!		佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也	all	ml			imasdb-9d3841e7f7a6			unmatched	
ml_welcome_-mr_remix-	Welcome!! -MR remix-	Welcome!!	MR remix	佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	春日未来、最上静香、箱崎星梨花	unit	ml	ml_welcome	1	imasdb-dcae77d9f9c1			unmatched	
ml_welcome_giga_remix	Welcome!! (Giga Remix)	Welcome!!	Giga Remix	佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_welcome	1	imasdb-3300fb1b8622			unmatched	
ml_welcome_snails_house_remix	Welcome!! (Snail's House Remix)	Welcome!!	Snail's House Remix	佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_welcome	1	imasdb-f1a12c99f82a			unmatched	
ml_welcome_teddyloid_tofubeats_remix	Welcome!! (TeddyLoid & tofubeats Remix)	Welcome!!	TeddyLoid & tofubeats Remix	佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_welcome	1	imasdb-0cc05ecae1c7			unmatched	
ml_welcome_チバニャン_remix	Welcome!! (チバニャン Remix)	Welcome!!	チバニャン Remix	佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_welcome	1	imasdb-1b0269c38410			unmatched	
ml_welcomey0c1e_remix	Welcome!!(y0c1e Remix)	Welcome!!	y0c1e Remix	佐々木恵梨	佐々木恵梨	BNSI(佐藤貴文)	佐藤貴文	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也	all	ml	ml_welcome	1	imasdb-81c3d0729ef5			unmatched	
ml_white_vows	White Vows	White Vows		結城アイラ	結城アイラ	遠藤直弥	遠藤直弥	豊川風花、百瀬莉緒、桜守歌織、二階堂千鶴、馬場このみ	unit	ml			imasdb-e917f2deff56			unmatched	
ml_why	WHY?	WHY?		春和文	春和文	中土智博	中土智博	百瀬莉緒	solo	ml			imasdb-4d89d3c48d27			unmatched	
ml_why_nyankobrq_remix	WHY? (nyankobrq Remix)	WHY?	nyankobrq Remix	春和文	春和文	中土智博	中土智博	百瀬莉緒	solo	ml	ml_why	1	imasdb-71843f2674d4			unmatched	
ml_world_changer	World Changer	World Changer		半田翼・新田目翔	半田翼;新田目翔	半田翼	半田翼	如月千早、星井美希、菊地真、エミリー スチュアート、天海春香	unit	ml			imasdb-62d0e66cdfd2			unmatched	
ml_world_wide_dance	WORLD WIDE DANCE!!!	WORLD WIDE DANCE!!!		唐沢美帆	唐沢美帆	高田暁	高田暁	菊地真	solo	ml			imasdb-b614b5ec01b0			unmatched	
ml_world_wide_dance_kiwi_remix	WORLD WIDE DANCE!!! (KiWi Remix)	WORLD WIDE DANCE!!!	KiWi Remix	唐沢美帆	唐沢美帆	高田暁	高田暁	菊地真	solo	ml	ml_world_wide_dance	1	imasdb-ae9807a1e665			unmatched	
ml_wow_i_need_シンギングモンキー_歌唱拳	WOW! I NEED!! 〜シンギングモンキー 歌唱拳〜	WOW! I NEED!! 〜シンギングモンキー 歌唱拳〜		松井洋平	松井洋平	AstroNoteS	AstroNoteS	双海真美	solo	ml			imasdb-f1a9c19022d5			unmatched	
ml_wow_i_need_シンギングモンキー_歌唱拳_toriena_remix	WOW! I NEED!! ~シンギングモンキー 歌唱拳~ (TORIENA Remix)	WOW! I NEED!!	シンギングモンキー 歌唱拳 TORIENA Remix	松井洋平	松井洋平	AstroNoteS	AstroNoteS	双海真美	solo	ml	ml_wow_i_need_シンギングモンキー_歌唱拳	1	imasdb-2f81ff6d137c			unmatched	
ml_your_home_town	”Your” HOME TOWN	”Your” HOME TOWN		松井洋平	松井洋平	AstroNoteS	AstroNoteS	木下ひなた	solo	ml			imasdb-5fca91a67924			unmatched	
ml_zettai_break_トゥインクルリズム	ZETTAI × BREAK!! トゥインクルリズム	ZETTAI × BREAK!! トゥインクルリズム		松井洋平	松井洋平	KOHTA YAMAMOTO	KOHTA YAMAMOTO	トゥインクルリズム(中谷育、七尾百合子、松田亜利沙)	unit	ml			imasdb-4dd7571c1d53			unmatched	
ml_あたためますか	あたためますか?	あたためますか?		安藤紗々	安藤紗々	小野寺祐輔	小野寺祐輔	佐竹美奈子	solo	ml			imasdb-56024aed3c43			unmatched	
ml_あのね聞いてほしいことがあるんだ	あのね、聞いてほしいことがあるんだ	あのね、聞いてほしいことがあるんだ		藤本記子	藤本記子	藤本記子	藤本記子	木下ひなた	solo	ml			imasdb-a98a09c12338			unmatched	
ml_あのね聞いてほしいことがあるんだdé_dé_mouse_remix	あのね、聞いてほしいことがあるんだ(DÉ DÉ MOUSE Remix)	あのね、聞いてほしいことがあるんだ	DÉ DÉ MOUSE Remix	藤本記子	藤本記子	藤本記子	藤本記子	木下ひなた	solo	ml	ml_あのね聞いてほしいことがあるんだ	1	imasdb-1bbf0577594d			unmatched	
ml_あめにうたおう	あめにうたおう♪	あめにうたおう♪		安藤紗々	安藤紗々	久澄春人	久澄春人	矢吹可奈	solo	ml			imasdb-f1a10e1baba1			unmatched	
ml_おまじない	おまじない	おまじない		きみコ	きみコ	中土智博	中土智博	矢吹可奈	solo	ml			imasdb-7c6c2c1c7cd8			unmatched	
ml_おまじない_picco_remix	おまじない (picco Remix)	おまじない	picco Remix	きみコ	きみコ	中土智博	中土智博	矢吹可奈	solo	ml	ml_おまじない	1	imasdb-baa66b82fd84			unmatched	
ml_きまぐれユモレスク	きまぐれユモレスク	きまぐれユモレスク		mekakushe	mekakushe	mekakushe	mekakushe	箱崎星梨花	solo	ml			imasdb-c093da0bf9a0			unmatched	
ml_きみがくれた言葉があるから	きみがくれた言葉があるから	きみがくれた言葉があるから		松井洋平	松井洋平	中沢伴行	中沢伴行	福田のり子	solo	ml			imasdb-7b52ee9c0593			unmatched	
ml_さかしまの言葉	さかしまの言葉	さかしまの言葉		中村彼方	中村彼方	高橋諒(Void_Chords)	高橋諒(Void_Chords)	白石紬	solo	ml			imasdb-38fa5e82d0da			unmatched	
ml_しあわせエンドロール	しあわせエンドロール	しあわせエンドロール		唐沢美帆	唐沢美帆	原田篤(Arte Refact)	原田篤(Arte Refact)	春日未来	solo	ml			imasdb-5a58f157b4ae			unmatched	
ml_たしかな足跡	たしかな足跡	たしかな足跡		藤本記子	藤本記子	藤本記子	藤本記子	三浦あずさ×百瀬莉緒	solo	ml			imasdb-e14c06b702b8			unmatched	
ml_たんけんぼうけんハイホー隊	たんけんぼうけん☆ハイホー隊	たんけんぼうけん☆ハイホー隊		藤本記子(Nostalgic Orchestra)	藤本記子(Nostalgic Orchestra)	本多友紀 (Arte Refact)	本多友紀 (Arte Refact)	大神環	solo	ml			imasdb-19b251a243cd			unmatched	
ml_だってあなたはプリンセス	だってあなたはプリンセス	だってあなたはプリンセス		新田目駿	新田目駿	新田目駿	新田目駿	Charlotte・Charlotte(徳川まつり、エミリー スチュアート)	unit	ml			imasdb-9daacdaad4c3			unmatched	
